mother_id,n_children,lat,lon,geometry,creche_mais_proxima,distancia_metros
mother_0004442,1,-4.8861331699079935,-43.376418199866634,POINT (-43.376418199866634 -4.8861331699079935),Centro de Educação Infantil Vereador Catule Municipal,1310.109629422384
mother_0004443,1,-4.923192857265274,-43.35048948237707,POINT (-43.35048948237707 -4.923192857265274),Unidade Escolar Municipal Francisco Dias Brandao Municipal,3512.3996452479864
mother_0004444,1,-4.873927922953513,-43.36969665443842,POINT (-43.36969665443842 -4.873927922953513),Centro de Educação Infantil Rosina Municipal,399.0444995904417
mother_0004445,2,-4.9142494333131035,-43.346175871631026,POINT (-43.346175871631026 -4.9142494333131035),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2563.847095604766
mother_0004446,2,-4.881031388394136,-43.35608433823192,POINT (-43.35608433823192 -4.881031388394136),Escola Comunitaria Teresinha Brito Pinheiro Municipal,1054.0530516155177
mother_0004447,1,-4.835092691379771,-43.34783239465982,POINT (-43.34783239465982 -4.835092691379771),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1358.8598487367133
mother_0004448,1,-4.846122832217139,-43.36667782615869,POINT (-43.36667782615869 -4.846122832217139),Centro de Educação Infantil Vila Arias Municipal,863.5716379049934
mother_0004449,1,-4.861463269264573,-43.368281194295086,POINT (-43.368281194295086 -4.861463269264573),Centro de Educação Infantil Marcelo Dino Municipal,1300.4646064378808
mother_0004450,1,-4.886851650593634,-43.37432518122301,POINT (-43.37432518122301 -4.886851650593634),Centro de Educação Infantil Vereador Catule Municipal,1266.6130456350602
mother_0004451,1,-4.864522329934931,-43.32918397054948,POINT (-43.32918397054948 -4.864522329934931),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2309.423259644671
mother_0004452,1,-4.854300881997374,-43.36273180226776,POINT (-43.36273180226776 -4.854300881997374),Jardim de Infancia Gentilzinho Municipal,565.6872132594643
mother_0004453,2,-4.856733308500392,-43.36800402276733,POINT (-43.36800402276733 -4.856733308500392),Jardim de Infancia Gentilzinho Municipal,1280.644133615978
mother_0004454,1,-4.873856822968902,-43.33511860297235,POINT (-43.33511860297235 -4.873856822968902),Centro de Educação Infantil Engenho Dagua Municipal,1516.4303493487314
mother_0004455,1,-4.873196278304489,-43.34704543162803,POINT (-43.34704543162803 -4.873196278304489),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,791.1815311864401
mother_0004456,1,-4.874088867335987,-43.3387059772997,POINT (-43.3387059772997 -4.874088867335987),Centro de Educação Infantil Engenho Dagua Municipal,1069.9740568974867
mother_0004457,1,-4.857402845797398,-43.333685477094896,POINT (-43.333685477094896 -4.857402845797398),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2129.830131642149
mother_0004458,1,-4.894020805320483,-43.3479869143768,POINT (-43.3479869143768 -4.894020805320483),Escola Municipal São Raimundo Municipal,923.9688097877688
mother_0004459,1,-4.883392927211356,-43.3680288490685,POINT (-43.3680288490685 -4.883392927211356),Centro de Educação Infantil Vereador Catule Municipal,482.0941027269335
mother_0004460,1,-4.880471417512891,-43.377961351603744,POINT (-43.377961351603744 -4.880471417512891),Centro de Educação Infantil Rosina Municipal,1114.9241201496927
mother_0004461,1,-4.87606492163557,-43.3525754231158,POINT (-43.3525754231158 -4.87606492163557),Escola Comunitaria Teresinha Brito Pinheiro Municipal,795.2196129893898
mother_0004462,1,-4.864365648389036,-43.351799856227565,POINT (-43.351799856227565 -4.864365648389036),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,735.4411821819226
mother_0004463,1,-4.878000165037051,-43.34243269089577,POINT (-43.34243269089577 -4.878000165037051),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,790.7832670279224
mother_0004464,1,-4.8416089386404595,-43.353150812718894,POINT (-43.353150812718894 -4.8416089386404595),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,469.28596341082897
mother_0004465,2,-4.874051218603309,-43.357889339000465,POINT (-43.357889339000465 -4.874051218603309),Escola Comunitaria Teresinha Brito Pinheiro Municipal,409.68355453833044
mother_0004466,1,-4.83383803803444,-43.35247629639622,POINT (-43.35247629639622 -4.83383803803444),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,0.0
mother_0004467,1,-4.860802564652038,-43.370044457795224,POINT (-43.370044457795224 -4.860802564652038),Centro de Educação Infantil Marcelo Dino Municipal,76.87183476018151
mother_0004468,1,-4.852707138560482,-43.33101366982878,POINT (-43.33101366982878 -4.852707138560482),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2650.8057404633814
mother_0004469,1,-4.894850080413086,-43.35199267128033,POINT (-43.35199267128033 -4.894850080413086),Escola Municipal São Raimundo Municipal,358.8686999461169
mother_0004470,1,-4.866514616030561,-43.346998359527745,POINT (-43.346998359527745 -4.866514616030561),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,408.8889847072039
mother_0004471,1,-4.8604383471661246,-43.33658192134414,POINT (-43.33658192134414 -4.8604383471661246),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1635.807707398524
mother_0004472,2,-4.818021917048824,-43.34882794730082,POINT (-43.34882794730082 -4.818021917048824),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,3320.8561215147665
mother_0004473,1,-4.829789050582677,-43.36286748275819,POINT (-43.36286748275819 -4.829789050582677),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1125.6852102590349
mother_0004474,2,-4.880930280946134,-43.34706804665308,POINT (-43.34706804665308 -4.880930280946134),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,476.89395618938863
mother_0004475,1,-4.857364683611369,-43.336330967161366,POINT (-43.336330967161366 -4.857364683611369),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1843.2967840344559
mother_0004476,1,-4.863608504189753,-43.37036680779615,POINT (-43.37036680779615 -4.863608504189753),Centro de Educação Infantil Marcelo Dino Municipal,185.31730817329716
mother_0004477,1,-4.8943613564772335,-43.350961094270616,POINT (-43.350961094270616 -4.8943613564772335),Escola Municipal São Raimundo Municipal,647.9527869685169
mother_0004478,1,-4.851942431392366,-43.37416553282439,POINT (-43.37416553282439 -4.851942431392366),Centro de Educação Infantil Marcelo Dino Municipal,1452.249744010675
mother_0004479,2,-4.835277191354973,-43.341049898047885,POINT (-43.341049898047885 -4.835277191354973),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1417.791378213323
mother_0004480,2,-4.909566910939113,-43.35022632982764,POINT (-43.35022632982764 -4.909566910939113),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2171.6358549521624
mother_0004481,1,-4.878769254847373,-43.347448399544376,POINT (-43.347448399544376 -4.878769254847373),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,246.560976871984
mother_0004482,1,-4.884356946168482,-43.361981850632034,POINT (-43.361981850632034 -4.884356946168482),Escola Municipal São Raimundo Municipal,1454.7865226048314
mother_0004483,1,-4.832581276798244,-43.33323576750083,POINT (-43.33323576750083 -4.832581276798244),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,2359.517479733143
mother_0004484,1,-4.836805119675916,-43.34966999195878,POINT (-43.34966999195878 -4.836805119675916),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,809.5184048906616
mother_0004485,1,-4.867483281472372,-43.32621801500142,POINT (-43.32621801500142 -4.867483281472372),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2619.301144206134
mother_0004486,1,-4.857744875613917,-43.33449530929432,POINT (-43.33449530929432 -4.857744875613917),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1926.5292980358668
mother_0004487,1,-4.865965213470006,-43.352185375709965,POINT (-43.352185375709965 -4.865965213470006),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,789.0074301023999
mother_0004488,1,-4.8420484314816665,-43.34633927863663,POINT (-43.34633927863663 -4.8420484314816665),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,486.7962430846121
mother_0004489,1,-4.849914576911576,-43.341751920860695,POINT (-43.341751920860695 -4.849914576911576),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1768.314319293297
mother_0004490,1,-4.861363150944,-43.34290976994637,POINT (-43.34290976994637 -4.861363150944),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,695.1388359898561
mother_0004491,1,-4.819548717792825,-43.35075725480501,POINT (-43.35075725480501 -4.819548717792825),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1530.3891249675967
mother_0004492,1,-4.853677991257787,-43.3464840548265,POINT (-43.3464840548265 -4.853677991257787),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,1388.0005614506777
mother_0004493,1,-4.876631986376947,-43.35062322561193,POINT (-43.35062322561193 -4.876631986376947),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,818.1851701019235
mother_0004494,1,-4.8623327988928455,-43.34283140201986,POINT (-43.34283140201986 -4.8623327988928455),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,743.3161392962417
mother_0004495,1,-4.873194407914596,-43.340537509212915,POINT (-43.340537509212915 -4.873194407914596),Centro de Educação Infantil Engenho Dagua Municipal,1278.1839763772468
mother_0004496,1,-4.867902411047953,-43.35048882645086,POINT (-43.35048882645086 -4.867902411047953),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1067.1141497574433
mother_0004497,1,-4.870973267146943,-43.359419986325484,POINT (-43.359419986325484 -4.870973267146943),Centro de Educação Infantil Lucrecia Carneiro Municipal,0.0
mother_0004498,1,-4.842874590906772,-43.353895987657644,POINT (-43.353895987657644 -4.842874590906772),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,710.5074762027695
mother_0004499,1,-4.886911033321635,-43.34394951194881,POINT (-43.34394951194881 -4.886911033321635),Escola Municipal São Raimundo Municipal,1765.9974384506838
mother_0004500,1,-4.87695099881385,-43.35226584640075,POINT (-43.35226584640075 -4.87695099881385),Escola Comunitaria Teresinha Brito Pinheiro Municipal,795.2196129893898
mother_0004501,1,-4.868587391631905,-43.35923330446711,POINT (-43.35923330446711 -4.868587391631905),Centro de Educação Infantil Lucrecia Carneiro Municipal,363.6438289877977
mother_0004502,1,-4.834034889518901,-43.359298879210336,POINT (-43.359298879210336 -4.834034889518901),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1131.7908393032535
mother_0004503,1,-4.855919235591468,-43.355283395926655,POINT (-43.355283395926655 -4.855919235591468),Jardim de Infancia Gentilzinho Municipal,557.5312925153248
mother_0004504,1,-4.883024634302957,-43.33588207040772,POINT (-43.33588207040772 -4.883024634302957),Centro de Educação Infantil Engenho Dagua Municipal,1180.9698149927754
mother_0004505,1,-4.8858994996428775,-43.35789645364781,POINT (-43.35789645364781 -4.8858994996428775),Escola Municipal São Raimundo Municipal,1025.2304028105732
mother_0004506,1,-4.860900626215112,-43.35623248898116,POINT (-43.35623248898116 -4.860900626215112),Jardim de Infancia Gentilzinho Municipal,911.4201892898999
mother_0004507,1,-4.888688390970545,-43.35159369217973,POINT (-43.35159369217973 -4.888688390970545),Escola Municipal São Raimundo Municipal,686.9968880265269
mother_0004508,1,-4.892420227750612,-43.3541832473223,POINT (-43.3541832473223 -4.892420227750612),Escola Municipal São Raimundo Municipal,93.59379998508233
mother_0004509,2,-4.86319323026408,-43.35677967004426,POINT (-43.35677967004426 -4.86319323026408),Centro de Educação Infantil Lucrecia Carneiro Municipal,1140.995450284693
mother_0004510,1,-4.876487085061167,-43.38848433247687,POINT (-43.38848433247687 -4.876487085061167),Escola Municipal José Gentil Rosa Municipal,1461.8984188395284
mother_0004511,1,-4.869624233160457,-43.32638569915669,POINT (-43.32638569915669 -4.869624233160457),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2524.0197463012983
mother_0004512,1,-4.872101657896065,-43.32827136204491,POINT (-43.32827136204491 -4.872101657896065),Centro de Educação Infantil Engenho Dagua Municipal,1768.2293919519798
mother_0004513,1,-4.875821942709232,-43.34519433839435,POINT (-43.34519433839435 -4.875821942709232),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,553.8035633469867
mother_0004514,1,-4.8693233454315505,-43.334924322340505,POINT (-43.334924322340505 -4.8693233454315505),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1705.8324386646213
mother_0004515,1,-4.850474672548486,-43.37140470877032,POINT (-43.37140470877032 -4.850474672548486),Centro de Educação Infantil Marcelo Dino Municipal,1101.6475583402946
mother_0004516,1,-4.844328016118092,-43.339440972949184,POINT (-43.339440972949184 -4.844328016118092),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1941.0927346626524
mother_0004517,1,-4.863606590044625,-43.3441240411574,POINT (-43.3441240411574 -4.863606590044625),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,395.1545655389808
mother_0004518,2,-4.906651758401889,-43.35564949684597,POINT (-43.35564949684597 -4.906651758401889),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2010.2112788031711
mother_0004519,1,-4.865475030938516,-43.36946300964232,POINT (-43.36946300964232 -4.865475030938516),Centro de Educação Infantil Marcelo Dino Municipal,429.6903899254439
mother_0004520,1,-4.9081150874167925,-43.34512437471185,POINT (-43.34512437471185 -4.9081150874167925),Unidade Escolar Municipal Francisco Dias Brandao Municipal,694.0266094350981
mother_0004521,1,-4.826893756348325,-43.36466909012978,POINT (-43.36466909012978 -4.826893756348325),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1125.6852102590349
mother_0004522,1,-4.860556132592229,-43.354734530208695,POINT (-43.354734530208695 -4.860556132592229),Jardim de Infancia Gentilzinho Municipal,1066.9570151144817
mother_0004523,1,-4.874615086975495,-43.354818221027436,POINT (-43.354818221027436 -4.874615086975495),Escola Comunitaria Teresinha Brito Pinheiro Municipal,371.20435095515325
mother_0004524,1,-4.858930223020496,-43.34477835746836,POINT (-43.34477835746836 -4.858930223020496),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,685.4438961727137
mother_0004525,1,-4.856264333762125,-43.37200189290567,POINT (-43.37200189290567 -4.856264333762125),Centro de Educação Infantil Marcelo Dino Municipal,951.5934205743475
